run_id,ts_utc,ts_ist,nse_phase,venue,symbol,label,kind,ccy,liquidity_source,identifier,expiry,strike,moneyness,dte,lot,tick,contract_value,qty_mult,px_to_inr,usdt_inr_mid,usd_inr_official,underlying,last,bid,ask,mid,spread,spread_bps,bid_qty_units,ask_qty_units,depth_touch_bid_inr,depth_touch_ask_inr,depth_bid_1bp_inr,depth_ask_1bp_inr,depth_bid_2bp_inr,depth_ask_2bp_inr,depth_bid_5bp_inr,depth_ask_5bp_inr,depth_bid_10bp_inr,depth_ask_10bp_inr,depth_bid_25bp_inr,depth_ask_25bp_inr,depth_bid_50bp_inr,depth_ask_50bp_inr,ic_buy_1L_bps,ic_sell_1L_bps,ic_buy_10L_bps,ic_sell_10L_bps,ic_buy_50L_bps,ic_sell_50L_bps,ic_buy_1cr_bps,ic_sell_1cr_bps,visible_levels_bid,visible_levels_ask,total_buy_units,total_sell_units,volume,oi,notional_traded_inr,source_ts
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,NIFTY,NIFTY FUT near,index_future,INR,native,FUTIDXNIFTY29-09-2026XX0.00,29-Sep-2026,,,,65.0,0.1,,1.0,1.0,99.67500000000001,95.989284,23234.7,23290.7,23284.0,23289.4,23286.7,5.400000000001455,2.3189202420271893,195.0,260.0,4540380.0,6055244.0,0.0,0.0,4540380.0,34818225.0,113487380.5,34818225.0,113487380.5,34818225.0,113487380.5,34818225.0,113487380.5,34818225.0,1.1594601210135946,1.1594601210135946,1.1594601210135946,1.1594601210135946,1.1594601210135946,1.3173843307669417,1.2102795831658197,2.0973424115198505,5,5,171990.0,284050.0,18899.0,275281.0,28595878460.5,16-Sep-2026 11:44
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,NIFTY,NIFTY FUT next,index_future,INR,native,FUTIDXNIFTY27-10-2026XX0.00,27-Oct-2026,,,,65.0,0.1,,1.0,1.0,99.67500000000001,95.989284,23234.45,23378.1,23379.3,23387.0,23383.15,7.700000000000728,3.292969510096256,260.0,130.0,6078618.0,3040310.0,0.0,0.0,16715959.0,3040310.0,22794219.5,9122782.5,22794219.5,10643483.5,22794219.5,10643483.5,22794219.5,10643483.5,1.6464847550473503,1.6464847550489061,1.6464847550473503,1.6464847550489061,2.8065789546667874,1.6464847550489061,3.8147720968894387,1.6858894527283035,5,5,54210.0,67015.0,3633.0,51643.0,5520534050.85,16-Sep-2026 11:43
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,NIFTY,NIFTY 23250 CE exp 22-Sep (6DTE),index_option_atm,INR,native,OPTIDXNIFTY22-09-2026CE23250.00,2026-09-22,23250.0,ATM,6,65.0,0.05,,1.0,1.0,99.67500000000001,95.989284,23233.5,162.0,161.6,161.95,161.77499999999998,0.3499999999999943,21.634986864471916,130.0,195.0,21008.0,31580.249999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598312.0,842780.25,598312.0,842780.25,12.931944976813924,13.25906768084197,,,,,,,5,5,2037945.0,626925.0,1049882.0,63292.0,1598014945874.1,16-Sep-2026 11:44
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,NIFTY,NIFTY 23250 PE exp 22-Sep (6DTE),index_option_atm,INR,native,OPTIDXNIFTY22-09-2026PE23250.00,2026-09-22,23250.0,ATM,6,65.0,0.05,,1.0,1.0,99.67500000000001,95.989284,23233.5,161.4,161.05,161.4,161.22500000000002,0.3499999999999943,21.708792060784262,130.0,260.0,20936.5,41964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878761.0,671976.5,878761.0,671976.5,12.654007018162684,13.306516962681387,,,,,,,5,5,2069275.0,511615.0,1036308.0,78247.0,1577143258672.8,16-Sep-2026 11:44
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,NIFTY,NIFTY 23350 CE exp 22-Sep (6DTE),index_option_otm,INR,native,OPTIDXNIFTY22-09-2026CE23350.00,2026-09-22,23350.0,OTM100,6,65.0,0.05,,1.0,1.0,99.67500000000001,95.989284,23236.3,111.0,111.2,111.5,111.35,0.29999999999999716,26.942074539739306,1235.0,975.0,137332.0,108712.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729615.25,630912.75,1213095.0,1073696.0,13.47103726987029,13.471037269869015,22.83282972845655,21.70358128811904,,,,,5,5,1946360.0,418990.0,528091.0,39145.0,805509084347.5,16-Sep-2026 11:42
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,NIFTY,NIFTY 23150 PE exp 22-Sep (6DTE),index_option_otm,INR,native,OPTIDXNIFTY22-09-2026PE23150.00,2026-09-22,23150.0,OTM100,6,65.0,0.05,,1.0,1.0,99.67500000000001,95.989284,23236.3,122.45,122.15,122.45,122.30000000000001,0.29999999999999716,24.52984464431702,715.0,455.0,87337.25,55714.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658570.25,581428.25,785398.25,653178.5,14.07502769407696,12.782799613741302,,,,,,,5,5,2037425.0,633100.0,919826.0,68853.0,1391872930670.3,16-Sep-2026 11:42
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,NIFTY,NIFTY 23250 CE exp 29-Sep (13DTE),index_option_atm_monthly,INR,native,OPTIDXNIFTY29-09-2026CE23250.00,2026-09-29,23250.0,ATM,13,65.0,0.05,,1.0,1.0,99.67500000000001,95.989284,23235.1,242.75,242.75,243.4,243.075,0.6500000000000057,26.740717885426545,130.0,65.0,31557.5,15821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457382.25,253308.25,457382.25,253308.25,17.691372502953808,14.778297830950688,,,,,,,5,5,49725.0,42380.0,10672.0,10144.0,16298830142.4,16-Sep-2026 11:44
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,NIFTY,NIFTY 23250 PE exp 29-Sep (13DTE),index_option_atm_monthly,INR,native,OPTIDXNIFTY29-09-2026PE23250.00,2026-09-29,23250.0,ATM,13,65.0,0.05,,1.0,1.0,99.67500000000001,95.989284,23233.5,210.6,210.2,210.8,210.5,0.6000000000000227,28.503562945369254,520.0,65.0,109304.0,13702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450667.75,205634.0,450667.75,205634.0,17.04905073202012,14.251781472684627,,,,,,,5,5,61490.0,54795.0,12926.0,16645.0,19712705818.0,16-Sep-2026 11:44
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,BANKNIFTY,BANKNIFTY FUT near,index_future,INR,native,FUTIDXBANKNIFTY29-09-2026XX0.00,29-Sep-2026,,,,30.0,0.2,,1.0,1.0,99.67500000000001,95.989284,56137.65,56383.2,56370.0,56387.0,56378.5,17.0,3.0153338595386536,60.0,30.0,3382200.0,1691610.0,0.0,0.0,3382200.0,13533024.0,5072712.0,13533024.0,11834562.0,13533024.0,11834562.0,13533024.0,11834562.0,13533024.0,1.5076669297693268,1.5076669297693268,1.5076669297693268,1.5076669297693268,1.5546122306895447,2.632788729146045,1.5895554564147705,3.9349558068149535,5,5,35730.0,62370.0,9595.0,74824.0,16208934247.5,16-Sep-2026 11:43
20260916T061501Z,2026-09-16T06:15:01.022698+00:00,16-Sep-2026 11:45:01,open,NSE F&O,BANKNIFTY,BANKNIFTY FUT next,index_future,INR,native,FUTIDXBANKNIFTY27-10-2026XX0.00,27-Oct-2026,,,,30.0,0.2,,1.0,1.0,99.67500000000001,95.989284,56137.65,56619.4,56642.0,56648.0,56645.0,6.0,1.0592285285550358,30.0,300.0,1699260.0,16994400.0,6796890.0,16994400.0,8496030.0,16994400.0,10194846.0,28894446.0,10194846.0,28894446.0,10194846.0,28894446.0,10194846.0,28894446.0,0.5296142642775179,0.5296142642775179,0.5296142642775179,0.5296142642775179,0.5296142642788023,0.7027030891179886,0.5296142642788023,1.1926105270997838,5,5,15270.0,16590.0,1536.0,10302.0,2606403225.6,16-Sep-2026 11:43
