run_id,ts_utc,ts_ist,nse_phase,venue,symbol,label,kind,ccy,liquidity_source,identifier,expiry,strike,moneyness,dte,lot,tick,contract_value,qty_mult,px_to_inr,usdt_inr_mid,usd_inr_official,underlying,last,bid,ask,mid,spread,spread_bps,bid_qty_units,ask_qty_units,depth_touch_bid_inr,depth_touch_ask_inr,depth_bid_1bp_inr,depth_ask_1bp_inr,depth_bid_2bp_inr,depth_ask_2bp_inr,depth_bid_5bp_inr,depth_ask_5bp_inr,depth_bid_10bp_inr,depth_ask_10bp_inr,depth_bid_25bp_inr,depth_ask_25bp_inr,depth_bid_50bp_inr,depth_ask_50bp_inr,ic_buy_1L_bps,ic_sell_1L_bps,ic_buy_10L_bps,ic_sell_10L_bps,ic_buy_50L_bps,ic_sell_50L_bps,ic_buy_1cr_bps,ic_sell_1cr_bps,visible_levels_bid,visible_levels_ask,total_buy_units,total_sell_units,volume,oi,notional_traded_inr,source_ts
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,NIFTY,NIFTY FUT near,index_future,INR,native,FUTIDXNIFTY29-09-2026XX0.00,29-Sep-2026,,,,65.0,0.1,,1.0,1.0,99.7,96.015075,23036.95,23078.5,23076.5,23079.5,23078.0,3.0,1.2999393361643121,455.0,715.0,10499807.5,16501842.5,10499807.5,46505725.5,19498472.5,46505725.5,34495779.5,46505725.5,34495779.5,46505725.5,34495779.5,46505725.5,34495779.5,46505725.5,0.6499696680821561,0.6499696680821561,0.6499696680821561,0.6499696680821561,0.6499696680821561,0.6499696680821561,0.6499696680821561,0.6499696680821561,5,5,84825.0,221520.0,38377.0,211052.0,57648933516.85,25-Sep-2026 13:39
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,NIFTY,NIFTY FUT next,index_future,INR,native,FUTIDXNIFTY27-10-2026XX0.00,27-Oct-2026,,,,65.0,0.1,,1.0,1.0,99.7,96.015075,23036.8,23155.0,23152.0,23153.5,23152.75,1.5,0.647871203204803,130.0,585.0,3009760.0,13544797.5,6019357.5,18060022.5,10533627.0,21070354.5,10533627.0,24081037.5,10533627.0,24081037.5,10533627.0,24081037.5,10533627.0,24081037.5,0.3239356016024015,0.3239356016024015,0.3239356016024015,0.3239356016024015,0.3239356016024015,0.5168303205879726,0.3239356016024015,0.7992692561032592,5,5,91065.0,137540.0,32935.0,152672.0,49638128517.25,25-Sep-2026 13:39
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,NIFTY,NIFTY 23050 CE exp 29-Sep (4DTE),index_option_atm,INR,native,OPTIDXNIFTY29-09-2026CE23050.00,2026-09-29,23050.0,ATM,4,65.0,0.05,,1.0,1.0,99.7,96.015075,23036.8,120.0,119.9,120.0,119.95,0.09999999999999432,8.336807002917409,455.0,1560.0,54554.5,187200.0,0.0,0.0,0.0,0.0,54554.5,187200.0,54554.5,351068.25,295769.5,1272670.75,676776.75,1272670.75,4.168403501458704,9.855340275572617,12.349042432051387,,,,,,5,5,2996630.0,1075685.0,1687086.0,124252.0,2543655244068.9,25-Sep-2026 13:39
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,NIFTY,NIFTY 23050 PE exp 29-Sep (4DTE),index_option_atm,INR,native,OPTIDXNIFTY29-09-2026PE23050.00,2026-09-29,23050.0,ATM,4,65.0,0.05,,1.0,1.0,99.7,96.015075,23036.8,92.8,92.55,92.8,92.675,0.25,26.975991367682763,3315.0,3510.0,306803.25,325728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793672.75,959565.75,1244044.75,1757398.5,13.487995683841381,13.487995683841381,18.928289913518626,20.884484514186592,,,,,5,5,3199105.0,1237340.0,3704527.0,170769.0,5570763049712.25,25-Sep-2026 13:39
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,NIFTY,NIFTY 23150 CE exp 29-Sep (4DTE),index_option_otm,INR,native,OPTIDXNIFTY29-09-2026CE23150.00,2026-09-29,23150.0,OTM100,4,65.0,0.05,,1.0,1.0,99.7,96.015075,23036.8,71.45,71.25,71.45,71.35,0.20000000000000284,28.03083391730944,4355.0,1300.0,310293.75,92885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689789.75,436800.0,1387678.5,1576877.25,14.51369153848133,14.015416958653724,24.743131200892677,21.450252277674075,,,,,5,5,2980965.0,1529580.0,1907880.0,139740.0,2882432926308.0,25-Sep-2026 13:39
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,NIFTY,NIFTY 22950 PE exp 29-Sep (4DTE),index_option_otm,INR,native,OPTIDXNIFTY29-09-2026PE22950.00,2026-09-29,22950.0,OTM100,4,65.0,0.05,,1.0,1.0,99.7,96.015075,23036.8,56.95,56.95,57.1,57.025000000000006,0.14999999999999858,26.304252520823947,3835.0,3445.0,218403.25,196709.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484695.25,456742.0,1134630.25,1479975.25,13.15212626041135,13.152126260412597,25.575968852358443,26.442212747485286,,,,,5,5,2986750.0,674375.0,1422639.0,99195.0,2127169880087.85,25-Sep-2026 13:39
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,BANKNIFTY,BANKNIFTY FUT near,index_future,INR,native,FUTIDXBANKNIFTY29-09-2026XX0.00,29-Sep-2026,,,,30.0,0.2,,1.0,1.0,99.7,96.015075,55462.55,55592.2,55591.8,55593.8,55592.8,2.0,0.3597588176886215,210.0,30.0,11674278.0,1667814.0,60038154.0,6671274.0,60038154.0,20015274.0,60038154.0,25020198.0,60038154.0,25020198.0,60038154.0,25020198.0,60038154.0,25020198.0,0.17987940884431075,0.17987940884431075,0.17987940884431075,0.17987940884431075,0.20385504598721607,0.17987940884431075,0.5690904277142266,0.17987940884431075,5,5,28140.0,50820.0,15700.0,60651.0,26231407710.0,25-Sep-2026 13:39
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,BANKNIFTY,BANKNIFTY FUT next,index_future,INR,native,FUTIDXBANKNIFTY27-10-2026XX0.00,27-Oct-2026,,,,30.0,0.2,,1.0,1.0,99.7,96.015075,55462.55,55853.8,55853.4,55854.0,55853.7,0.5999999999985448,0.10742350103906184,30.0,90.0,1675602.0,5026860.0,8377722.0,18431868.0,10053084.0,18431868.0,10053084.0,23460594.0,10053084.0,23460594.0,10053084.0,23460594.0,10053084.0,23460594.0,0.05371175052018227,0.05371175051887958,0.05371175052018227,0.05371175051887958,0.05371175052018227,0.2428377064686562,0.07151945546320987,0.5740774535737028,5,5,28950.0,33510.0,18334.0,43686.0,30777986158.8,25-Sep-2026 13:39
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,BANKNIFTY,BANKNIFTY 55500 CE exp 29-Sep (4DTE),index_option_atm,INR,native,OPTIDXBANKNIFTY29-09-2026CE55500.00,2026-09-29,55500.0,ATM,4,30.0,0.05,,1.0,1.0,99.7,96.015075,55462.55,364.85,364.75,365.75,365.25,1.0,27.378507871321013,60.0,60.0,21885.0,21945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382809.0,197590.5,382809.0,197590.5,15.709535720102323,15.99890992014552,,,,,,,5,5,121860.0,139860.0,229184.0,22829.0,384520262764.8,25-Sep-2026 13:39
20260925T081000Z,2026-09-25T08:10:00.227516+00:00,25-Sep-2026 13:40:00,open,NSE F&O,BANKNIFTY,BANKNIFTY 55500 PE exp 29-Sep (4DTE),index_option_atm,INR,native,OPTIDXBANKNIFTY29-09-2026PE55500.00,2026-09-29,55500.0,ATM,4,30.0,0.05,,1.0,1.0,99.7,96.015075,55462.55,263.75,263.75,264.55,264.15,0.8000000000000114,30.28582244936632,30.0,690.0,7912.5,182539.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47443.5,301642.5,110664.0,301642.5,15.142911224684237,24.801887225681973,,,,,,,5,5,108570.0,91560.0,388672.0,31243.0,650016724089.6,25-Sep-2026 13:39
